STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNOW
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,5/27/2016,0.17,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,5/28/2016,0.01,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,5/29/2016,0,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,5/30/2016,0,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,5/31/2016,0.03,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,6/1/2016,0.48,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,6/2/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,6/3/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,6/4/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,6/5/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,6/6/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,6/7/2016,0.16,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,6/8/2016,0,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,6/9/2016,0,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,6/10/2016,0.1,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,6/11/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,6/12/2016,0.11,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,6/13/2016,0,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,6/14/2016,0.4,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,6/15/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,6/16/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,6/17/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,6/18/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,6/19/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,6/20/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,6/21/2016,0,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,6/22/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,6/23/2016,0,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,6/24/2016,0.11,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,6/25/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,6/26/2016,0.01,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,6/27/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,6/28/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,6/29/2016,0.93,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,6/30/2016,0,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,7/1/2016,0.19,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,7/2/2016,0.15,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,7/3/2016,0.07,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,7/4/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,7/5/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,7/6/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,7/7/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,7/8/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,7/9/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,7/10/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,7/11/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,7/12/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,7/13/2016,0,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,7/14/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,7/15/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,7/16/2016,0.18,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,7/17/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,7/18/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,7/19/2016,0.03,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,7/20/2016,0.43,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,7/21/2016,0,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,7/22/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,7/23/2016,0,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,7/24/2016,0.01,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,7/25/2016,0,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,7/26/2016,0,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,7/27/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,7/28/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,7/29/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,7/30/2016,0,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,7/31/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,8/1/2016,0,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,8/2/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,8/3/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,8/4/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,8/5/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,8/6/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,8/7/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,8/8/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,8/9/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,8/10/2016,0.09,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,8/11/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,8/12/2016,0.05,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,8/13/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,8/14/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,8/15/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,8/16/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,8/17/2016,0.02,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,8/18/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,8/19/2016,0.09,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,8/20/2016,0.07,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,8/21/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,8/22/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,8/23/2016,0,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,8/24/2016,0,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,8/25/2016,0.37,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,8/26/2016,0.02,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,8/27/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,8/28/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,8/29/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,8/30/2016,0.46,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,8/31/2016,0.75,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,9/1/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,9/2/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,9/3/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,9/4/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,9/5/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,9/6/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,9/7/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,9/8/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,9/9/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,9/10/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,9/11/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,9/12/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,9/13/2016,0,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,9/14/2016,0,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,9/15/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,9/16/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,9/17/2016,0,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,9/18/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,9/19/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,9/20/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,9/21/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,9/22/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,9/23/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,9/24/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,9/25/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,9/26/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,9/27/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,9/28/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,9/29/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,9/30/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,10/1/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,10/2/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,10/3/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,10/5/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,10/6/2016,0.05,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,10/7/2016,0.17,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,10/8/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,10/9/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,10/11/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,10/12/2016,0.09,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,10/13/2016,0,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,10/14/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,10/15/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,10/16/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,10/17/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,10/18/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,10/19/2016,0.01,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,10/20/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,10/21/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,10/22/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,10/23/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,10/24/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,10/25/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,10/26/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,10/27/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,10/28/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,10/29/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,10/30/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,10/31/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,11/1/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,11/2/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,11/3/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,11/4/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,11/5/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,11/6/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,11/7/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,11/9/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,11/10/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,11/11/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,11/12/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,11/13/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,11/14/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,11/15/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,11/16/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,11/17/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,11/18/2016,0.31,3
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,11/19/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,11/20/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,11/21/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,11/22/2016,0.1,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,11/23/2016,0.11,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,11/24/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,11/25/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,11/26/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,11/27/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,11/28/2016,0,
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,11/29/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,11/30/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,12/1/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,12/2/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,12/3/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,12/4/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,12/5/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,12/6/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,12/7/2016,0.07,1.2
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,12/8/2016,0.01,0.1
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,12/9/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,12/10/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,12/11/2016,0.1,1.5
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,12/12/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,12/13/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,12/14/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,12/15/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,12/16/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,12/17/2016,0.55,7
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,12/18/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,12/19/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,12/20/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,12/21/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,12/22/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,12/23/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,12/24/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,12/25/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,12/26/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,12/27/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,12/28/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,12/29/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,12/30/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,12/31/2016,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,1/1/2017,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,1/2/2017,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,1/3/2017,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,1/4/2017,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,1/5/2017,0.41,5.7
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,1/6/2017,0.05,1
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,1/10/2017,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,1/11/2017,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,1/12/2017,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,1/13/2017,0.02,0.2
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,1/14/2017,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,1/15/2017,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,1/16/2017,0.2,3
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,1/17/2017,0.14,2
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,1/18/2017,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,1/19/2017,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,1/20/2017,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,1/21/2017,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,1/22/2017,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,1/23/2017,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,1/24/2017,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,1/25/2017,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,1/26/2017,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,1/27/2017,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,1/29/2017,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,1/30/2017,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,1/31/2017,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,2/1/2017,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,2/2/2017,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,2/3/2017,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,2/4/2017,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,2/5/2017,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,2/6/2017,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,2/7/2017,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,2/26/2017,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,2/27/2017,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,2/28/2017,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,3/1/2017,0.01,0.1
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,3/2/2017,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,3/3/2017,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,3/4/2017,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,3/5/2017,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,3/6/2017,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,3/7/2017,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,3/8/2017,0,0
US1CODN0025,"DENVER 2.1 ESE, CO US",39.7264,-104.9489,1645.9,3/9/2017,0,0
